42	100	99.90747700000	0.09670000
44	96	95.90759800000	0.05540000
44	98	97.90528700000	0.01870000
44	99	98.90593930000	0.12760000
44	100	99.90421950000	0.12600000
44	101	100.90558210000	0.17060000
44	102	101.90434930000	0.31550000
44	104	103.90543300000	0.18620000
45	103	102.90550400000	1.00000000
46	102	101.90560900000	0.01020000
46	104	103.90403600000	0.11140000
46	105	104.90508500000	0.22330000
46	106	105.90348600000	0.27330000
46	108	107.90389200000	0.26460000
46	110	109.90515300000	0.11720000
47	107	106.90509700000	0.51830000
47	109	108.90475200000	0.48161000
48	106	105.90645900000	0.01250000
48	108	107.90418400000	0.00890000
48	110	109.90300210000	0.12490000
48	111	110.90417810000	0.12800000
48	112	111.90275780000	0.24130000
48	113	112.90440170000	0.12220000
48	114	113.90335850000	0.28730000
48	116	115.90475600000	0.07490000
49	113	112.90405800000	0.04290000
49	115	114.90387800000	0.95710000
50	112	111.90481800000	0.00970000
50	114	113.90277900000	0.00660000
50	115	114.90334200000	0.00340000
50	116	115.90174100000	0.14540000
50	117	116.90295200000	0.07680000
50	118	117.90160300000	0.24220000
50	119	118.90330800000	0.08590000
50	120	119.90219470000	0.32580000
50	122	121.90343900000	0.04630000
50	124	123.90527390000	0.05790000
51	121	120.90381570000	0.57210000
51	123	122.90421400000	0.42790000
52	120	119.90402000000	0.00090000
52	122	121.90304390000	0.02550000
52	123	122.90427000000	0.00890000
52	124	123.90281790000	0.04740000
52	125	124.90443070000	0.07070000
52	126	125.90331170000	0.18840000
52	128	127.90446310000	0.31740000
52	130	129.90622440000	0.34080000
53	127	126.90447300000	1.00000000
54	124	123.90589300000	0.00095200
54	126	125.90427400000	0.00089000
54	128	127.90353130000	0.01910200
54	129	128.90477940000	0.26400600
54	130	129.90350800000	0.04071000
54	131	130.90508240000	0.21232400
54	132	131.90415350000	0.26908600
54	134	133.90539450000	0.10435700
54	136	135.90721900000	0.08857300
55	133	132.90545193300	1.00000000
56	130	129.90632080000	0.00106000
56	132	131.90506130000	0.00101000
56	134	133.90450840000	0.02417000
56	135	134.90568860000	0.06592000
56	136	135.90457590000	0.07854000
56	137	136.90582740000	0.11232000
56	138	137.90524720000	0.71698000
57	138	137.90711200000	0.00090000
57	139	138.90635330000	0.99910000
58	136	135.90717200000	0.00185000
58	138	137.90599100000	0.00251000
58	140	139.90543870000	0.88450000
58	142	141.90924400000	0.11114000
59	141	140.90765280000	1.00000000
60	142	141.90772330000	0.27200000
60	143	142.90981430000	0.12200000
60	144	143.91008730000	0.23800000
60	145	144.91257360000	0.08300000
60	146	145.91311690000	0.17200000
60	148	147.91689300000	0.05700000
60	150	149.92089100000	0.05600000
62	144	143.91199900000	0.03070000
62	147	146.91489790000	0.14990000
62	148	147.91482270000	0.11240000
62	149	148.91718470000	0.13820000
62	150	149.91727550000	0.07380000
62	152	151.91973240000	0.26750000
62	154	153.92220930000	0.22750000
63	151	150.91985020000	0.47810000
63	153	152.92123030000	0.52190000
64	152	151.91979100000	0.00200000
64	154	153.92086560000	0.02180000
64	155	154.92262200000	0.14800000
64	156	155.92212270000	0.20470000
64	157	156.92396010000	0.15650000
64	158	157.92410390000	0.24840000
64	160	159.92705410000	0.21860000
65	159	158.92534680000	1.00000000
66	156	155.92428300000	0.00056000
66	158	157.92440900000	0.00095000
66	160	159.92519750000	0.02329000
66	161	160.92693340000	0.18889000
66	162	161.92679840000	0.25475000
66	163	162.92873120000	0.24896000
66	164	163.92917480000	0.28260000
67	165	164.93032210000	1.00000000
68	162	161.92877800000	0.00139000
68	164	163.92920000000	0.01601000
68	166	165.93029310000	0.33503000
68	167	166.93204820000	0.22869000
68	168	167.93237020000	0.26978000
68	170	169.93546430000	0.14910000
69	169	168.93421330000	1.00000000
70	168	167.93389700000	0.00130000
70	170	169.93476180000	0.03040000
70	171	170.93632580000	0.14280000
70	172	171.93638150000	0.21830000
70	173	172.93821080000	0.16130000
70	174	173.93886210000	0.31830000
70	176	175.94257170000	0.12760000
71	175	174.94077180000	0.97410000
71	176	175.94268630000	0.02590000
72	174	173.94004600000	0.00160000
72	176	175.94140860000	0.05260000
72	177	176.94322070000	0.18600000
72	178	177.94369880000	0.27280000
72	179	178.94581610000	0.13620000
72	180	179.94655000000	0.35080000
73	180	179.94746480000	0.00012000
73	181	180.94799580000	0.99988000
74	180	179.94670400000	0.00120000
74	182	181.94820420000	0.26500000
74	183	182.95022300000	0.14310000
74	184	183.95093120000	0.30640000
74	186	185.95436410000	0.28430000
75	185	184.95295500000	0.37400000
75	187	186.95575310000	0.62600000
76	184	183.95248910000	0.00020000
76	186	185.95383820000	0.01590000
76	187	186.95575050000	0.01960000
76	188	187.95583820000	0.13240000
76	189	188.95814750000	0.16150000
76	190	189.95844700000	0.26260000
76	192	191.96148070000	0.40780000
77	191	190.96059400000	0.37300000
77	193	192.96292640000	0.62700000
78	190	189.95993200000	0.00014000
78	192	191.96103800000	0.00782000
78	194	193.96268030000	0.32967000
78	195	194.96479110000	0.33832000
78	196	195.96495150000	0.25242000
78	198	197.96789300000	0.07163000
79	197	196.96656870000	1.00000000
80	196	195.96583300000	0.00150000
80	198	197.96676900000	0.09970000
80	199	198.96827990000	0.16870000
80	200	199.96832600000	0.23100000
80	201	200.97030230000	0.13180000
80	202	201.97064300000	0.29860000
80	204	203.97349390000	0.06870000
81	203	202.97234420000	0.29520000
81	205	204.97442750000	0.70480000
82	204	203.97304360000	0.01400000
82	206	205.97446530000	0.24100000
82	207	206.97589690000	0.22100000
82	208	207.97665210000	0.52400000
83	209	208.98039870000	1.00000000
90	232	232.03805530000	1.00000000
91	231	231.03588400000	1.00000000
92	234	234.04095210000	0.00005400
92	235	235.04392990000	0.00720400
92	238	238.05078820000	0.99274200
